tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
264,01:32.8,05:57.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42206,Subscriber,1987,1
262,02:35.1,06:57.6,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,47254,Subscriber,1990,2
309,03:26.2,08:35.6,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.72759597,-74.04424731,42575,Subscriber,1984,2
654,04:29.3,15:23.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,44452,Subscriber,1975,1
1434,05:04.2,28:58.5,3639,Harborside,40.7192517,-74.034234,3210,Pershing Field,40.74267714,-74.05178863,28208,Customer,1969,0
720,08:53.6,20:54.1,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,48924,Subscriber,1989,2
164,09:36.1,12:20.7,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,40207,Subscriber,1970,1
445,10:20.4,17:45.9,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072,-74.04288411,46609,Subscriber,1987,1
146,11:23.7,13:50.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,44376,Subscriber,1988,2
937,12:55.0,28:32.8,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,40709,Subscriber,1991,1
590,15:51.4,25:41.4,3279,Dixon Mills,40.72163014,-74.04996783,3192,Liberty Light Rail,40.7112423,-74.0557013,44683,Subscriber,1996,1
236,16:35.1,20:31.4,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,42280,Subscriber,1992,2
170,19:34.2,22:24.5,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,44762,Subscriber,1966,1
138,22:16.2,24:34.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,44358,Customer,1969,0
485,22:43.7,30:48.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,42314,Subscriber,1990,1
750,24:54.2,37:24.9,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,47254,Subscriber,1985,2
407,27:27.9,34:15.1,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,31092,Subscriber,1959,1
301,30:24.8,35:26.3,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,44418,Subscriber,1986,1
166,31:44.3,34:31.2,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,44774,Subscriber,1990,2
1118,36:08.7,54:46.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42823,Subscriber,1979,1
462,38:56.2,46:38.7,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,41992,Subscriber,1990,1
121,40:51.1,42:52.4,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,45967,Subscriber,1977,1
485,41:00.1,49:05.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42546,Subscriber,1979,1
300,41:44.7,46:44.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,46532,Subscriber,1981,1
299,42:16.9,47:16.0,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,28801,Customer,1987,1
129,48:39.1,50:49.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42262,Subscriber,1991,2
669,49:46.1,00:55.3,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,44185,Subscriber,1960,1
269,52:15.3,56:44.4,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,33149,Subscriber,1991,2
5059,56:12.5,20:32.3,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,41992,Subscriber,1990,1
622,58:35.7,08:58.1,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,38906,Subscriber,1996,1
435,01:12.5,08:28.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,43139,Subscriber,1992,1
288,07:53.8,12:41.9,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.7211236,-74.03805095,45822,Subscriber,1994,1
201,08:44.4,12:05.5,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,25968,Subscriber,1988,2
475,09:04.6,17:00.4,3213,Van Vorst Park,40.71848892,-74.04772663,3638,Washington St,40.7242941,-74.0354826,45967,Subscriber,1986,1
279,14:59.1,19:38.6,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,46929,Subscriber,1994,1
315,19:49.7,25:05.3,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42280,Subscriber,1966,1
262,23:23.6,27:46.3,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,28426,Subscriber,1988,1
1577,36:02.4,02:19.4,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,43206,Subscriber,1964,1
243,41:17.5,45:21.2,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,30630,Subscriber,1980,1
192,48:17.9,51:29.9,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,31659,Subscriber,1960,1
336,48:30.8,54:07.4,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,30630,Subscriber,1986,1
446,52:56.6,00:23.0,3279,Dixon Mills,40.72163014,-74.04996783,3639,Harborside,40.7192517,-74.034234,40207,Subscriber,1969,1
133,55:32.8,57:46.2,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,40742,Subscriber,1983,1
1046,05:09.1,22:35.9,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42494,Customer,1969,0
512,10:37.3,19:09.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,44683,Subscriber,1988,2
528,23:46.6,32:35.6,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,42178,Subscriber,1986,1
87,24:42.4,26:09.8,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42280,Subscriber,1996,1
744,25:05.8,37:30.6,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,40306,Customer,1991,1
106,38:12.2,39:58.9,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,45341,Customer,1994,1
141,44:07.8,46:29.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,40440,Subscriber,1968,2
158,55:53.1,58:31.5,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,48924,Subscriber,1977,1
251,58:04.5,02:15.6,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,33149,Subscriber,1984,1
505,58:13.8,06:39.2,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.7308971,-74.06391263,45274,Customer,1997,1
505,19:20.4,27:45.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,45261,Subscriber,1979,1
848,27:42.1,41:50.8,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42575,Subscriber,1964,1
246,29:13.0,33:19.3,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,45274,Subscriber,1981,1
783,50:30.5,03:34.4,3186,Grove St PATH,40.71958612,-74.04311746,3280,Astor Place,40.7192822,-74.07126188,38449,Subscriber,1976,1
151,55:04.2,57:35.3,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,25541,Subscriber,1993,1
1757,29:08.6,58:25.9,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,44316,Subscriber,1985,1
1347,37:36.2,00:03.3,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42575,Subscriber,1964,1
368,55:54.2,02:02.7,3639,Harborside,40.7192517,-74.034234,3213,Van Vorst Park,40.71848892,-74.04772663,40207,Subscriber,1988,1
392,14:21.2,20:54.1,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,43572,Subscriber,1990,2
184,38:33.0,41:37.1,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42171,Subscriber,1998,1
352,01:35.0,07:27.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3187,Warren St,40.7211236,-74.03805095,42186,Subscriber,1991,1
258,05:40.1,09:58.7,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,44989,Subscriber,1963,2
796,47:02.8,00:19.2,3184,Paulus Hook,40.7141454,-74.0335519,3269,Brunswick & 6th,40.72601173,-74.05038893,40306,Subscriber,1990,1
199,49:36.4,52:55.8,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,45345,Subscriber,1989,1
751,51:58.9,04:30.0,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,45274,Subscriber,1981,1
309,56:06.3,01:15.5,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,47108,Subscriber,1987,1
431,56:21.5,03:33.4,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,38906,Subscriber,1996,1
545,59:57.5,09:03.2,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.7308971,-74.06391263,32370,Subscriber,1975,1
166,08:24.7,11:11.7,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42206,Subscriber,1970,1
204,13:20.5,16:44.5,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42293,Subscriber,1989,1
497,17:04.9,25:22.2,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.7308971,-74.06391263,42432,Subscriber,1994,1
613,17:58.0,28:12.0,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42825,Subscriber,1969,1
203,18:04.2,21:27.7,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,41618,Subscriber,1986,1
466,21:07.7,28:54.5,3214,Essex Light Rail,40.7127742,-74.0364857,3205,JC Medical Center,40.71653978,-74.04963791,43352,Subscriber,1967,2
481,27:15.7,35:17.2,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,44212,Subscriber,1988,1
279,30:18.5,34:58.0,3214,Essex Light Rail,40.7127742,-74.0364857,3275,Columbus Drive,40.7183552,-74.03891444,48740,Subscriber,1978,1
390,30:48.7,37:19.0,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,44603,Subscriber,1977,2
986,34:13.7,50:40.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,39839,Subscriber,1989,1
116,34:34.1,36:30.5,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,44737,Subscriber,1989,1
371,44:38.8,50:50.6,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.7308971,-74.06391263,49081,Subscriber,1958,1
345,44:44.0,50:29.1,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,34314,Subscriber,1990,1
199,48:23.6,51:42.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3481,York St,40.71649,-74.04105,33008,Subscriber,1985,1
368,50:05.5,56:14.4,3268,Lafayette Park,40.71346383,-74.06285852,3483,Montgomery St,40.71942,-74.05099,40709,Subscriber,1989,1
441,50:27.6,57:48.7,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,44225,Subscriber,2000,1
196,52:45.6,56:01.8,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,46529,Subscriber,1970,1
329,54:19.6,59:49.3,3207,Oakland Ave,40.7376037,-74.0524783,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42470,Subscriber,1982,1
147,54:47.8,57:15.0,3681,Grand St,40.71517768,-74.03768331,3275,Columbus Drive,40.7183552,-74.03891444,44185,Subscriber,1985,1
352,56:12.9,02:04.9,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,45341,Subscriber,1980,1
133,57:15.1,59:28.4,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46929,Subscriber,1991,2
371,00:46.3,06:57.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,40306,Subscriber,1980,1
398,12:28.4,19:07.3,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,39571,Subscriber,1989,1
188,12:49.7,15:58.5,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,45256,Subscriber,1986,1
145,18:27.5,20:52.5,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,45656,Subscriber,1967,1
63,21:01.8,22:05.4,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,44785,Subscriber,1967,1
412,25:48.9,32:41.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42823,Subscriber,1979,1
1051,27:39.8,45:11.5,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,48857,Subscriber,1988,1
623,38:47.0,49:10.4,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,42432,Subscriber,1994,1
164,38:49.4,41:34.4,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,44787,Subscriber,1990,2
1555,41:30.5,07:26.4,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,32370,Subscriber,1988,1
1042,43:18.6,00:40.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3681,Grand St,40.71517768,-74.03768331,46926,Subscriber,1990,1
294,47:17.4,52:11.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,25541,Subscriber,1995,2
520,48:44.7,57:25.1,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44543,Subscriber,1976,0
330,53:04.9,58:35.5,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,44603,Subscriber,1966,1
409,54:06.1,00:55.1,3184,Paulus Hook,40.7141454,-74.0335519,3481,York St,40.71649,-74.04105,42825,Subscriber,1989,1
281,57:52.5,02:34.2,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,44683,Subscriber,1985,1
361,12:14.5,18:16.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3213,Van Vorst Park,40.71848892,-74.04772663,45281,Subscriber,1986,2
627,15:35.0,26:02.5,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,44418,Subscriber,1979,1
363,21:01.4,27:04.6,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,44683,Subscriber,1985,1
1001,22:29.2,39:10.8,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,46537,Customer,1995,2
242,22:53.9,26:56.8,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,43139,Subscriber,1987,1
261,26:36.5,30:58.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,33911,Subscriber,1981,2
1173,33:08.7,52:42.3,3639,Harborside,40.7192517,-74.034234,3194,McGinley Square,40.72533993,-74.06762213,42262,Subscriber,1984,1
237,37:42.8,41:39.9,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,32370,Subscriber,1981,1
316,40:09.8,45:26.8,3276,Marin Light Rail,40.71458404,-74.04281706,3213,Van Vorst Park,40.71848892,-74.04772663,42230,Subscriber,1988,2
106,41:22.4,43:08.4,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42376,Subscriber,1988,1
265,41:24.8,45:50.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,25968,Subscriber,1986,1
327,42:34.3,48:01.9,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,44376,Subscriber,1991,1
342,46:43.9,52:26.3,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,32370,Subscriber,1994,2
287,46:57.7,51:45.3,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,44762,Subscriber,1966,1
430,49:28.3,56:38.5,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,39442,Subscriber,1984,1
294,50:16.2,55:11.0,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,48913,Subscriber,1988,2
225,50:57.0,54:42.1,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,44683,Subscriber,1981,1
524,58:58.6,07:43.4,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,44937,Subscriber,1969,1
124,59:58.3,02:02.3,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,42230,Subscriber,1977,1
657,02:00.2,12:57.6,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42575,Subscriber,1983,1
324,02:15.5,07:39.6,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,44209,Subscriber,1995,1
345,02:32.9,08:18.5,3211,Newark Ave,40.72152515,-74.04630454,3638,Washington St,40.7242941,-74.0354826,41369,Subscriber,1988,2
975,15:48.0,32:03.2,3267,Morris Canal,40.71241882,-74.03852552,3273,Manila & 1st,40.72165072,-74.04288411,48930,Subscriber,1969,1
582,17:57.5,27:39.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45354,Subscriber,1960,1
593,22:26.2,32:19.4,3209,Brunswick St,40.7241765,-74.0506564,3639,Harborside,40.7192517,-74.034234,28579,Subscriber,1970,1
173,26:30.0,29:23.5,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,48923,Subscriber,1982,1
716,31:26.5,43:23.1,3210,Pershing Field,40.74267714,-74.05178863,3679,Bergen Ave,40.72210379,-74.071455,42538,Subscriber,1975,1
223,34:27.0,38:10.8,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42280,Subscriber,1996,1
484,39:43.4,47:47.9,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42308,Subscriber,1983,1
187,41:58.8,45:06.6,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,44762,Subscriber,1978,1
594,42:18.3,52:12.9,3185,City Hall,40.7177325,-74.043845,3269,Brunswick & 6th,40.72601173,-74.05038893,48929,Subscriber,1986,2
177,45:17.7,48:15.2,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,44225,Subscriber,1994,1
281,48:02.7,52:43.9,3280,Astor Place,40.7192822,-74.07126188,3678,Fairmount Ave,40.72572614,-74.07195926,42485,Subscriber,1993,2
194,49:06.8,52:21.1,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,43139,Subscriber,1987,1
646,50:31.3,01:17.6,3194,McGinley Square,40.72533993,-74.06762213,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42262,Subscriber,1995,1
329,55:58.9,01:28.8,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,45277,Subscriber,1986,1
384,11:50.0,18:14.7,3638,Washington St,40.7242941,-74.0354826,3211,Newark Ave,40.72152515,-74.04630454,41369,Subscriber,1988,2
424,18:23.5,25:27.7,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,42206,Subscriber,1986,1
295,27:32.7,32:27.7,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,44316,Subscriber,1989,1
318,32:20.8,37:39.4,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,32370,Subscriber,1996,1
2098,36:24.8,11:22.9,3281,Leonard Gordon Park,40.74590997,-74.05727148,3211,Newark Ave,40.72152515,-74.04630454,42432,Subscriber,1986,2
942,38:25.5,54:08.1,3679,Bergen Ave,40.72210379,-74.071455,3210,Pershing Field,40.74267714,-74.05178863,42538,Subscriber,1975,1
267,41:22.0,45:49.8,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,40440,Subscriber,1994,1
462,46:28.9,54:11.9,3209,Brunswick St,40.7241765,-74.0506564,3276,Marin Light Rail,40.71458404,-74.04281706,45278,Subscriber,1988,2
551,47:13.2,56:24.7,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,42494,Subscriber,1982,1
150,56:55.1,59:25.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42585,Subscriber,1998,1
439,05:21.9,12:41.5,3209,Brunswick St,40.7241765,-74.0506564,3225,Baldwin at Montgomery,40.7236589,-74.0641943,46473,Subscriber,1982,1
1453,06:51.2,31:04.7,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3194,McGinley Square,40.72533993,-74.06762213,42205,Subscriber,1995,1
501,08:36.8,16:58.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,47254,Subscriber,1985,2
700,14:09.4,25:49.7,3210,Pershing Field,40.74267714,-74.05178863,3211,Newark Ave,40.72152515,-74.04630454,40285,Subscriber,1997,0
315,14:20.2,19:35.8,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,28426,Subscriber,1990,2
382,14:34.9,20:57.6,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,38251,Subscriber,1980,1
603,20:57.5,31:01.3,3639,Harborside,40.7192517,-74.034234,3209,Brunswick St,40.7241765,-74.0506564,28579,Subscriber,1970,1
264,22:12.8,26:37.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42370,Subscriber,1986,1
329,24:29.0,29:58.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42206,Subscriber,1956,2
492,27:28.9,35:40.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3275,Columbus Drive,40.7183552,-74.03891444,48929,Subscriber,1986,2
338,29:35.8,35:14.2,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,45274,Customer,1989,1
817,31:28.1,45:05.7,3214,Essex Light Rail,40.7127742,-74.0364857,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42209,Subscriber,1991,1
517,34:29.4,43:07.1,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,45278,Subscriber,1985,1
935,36:16.0,51:51.7,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3187,Warren St,40.7211236,-74.03805095,46473,Subscriber,1994,1
671,37:43.4,48:54.8,3194,McGinley Square,40.72533993,-74.06762213,3276,Marin Light Rail,40.71458404,-74.04281706,42205,Customer,1969,0
925,37:47.1,53:12.4,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,48924,Customer,1994,2
510,37:56.0,46:26.2,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3276,Marin Light Rail,40.71458404,-74.04281706,45231,Subscriber,1993,1
2326,40:00.3,18:46.6,3187,Warren St,40.7211236,-74.03805095,3211,Newark Ave,40.72152515,-74.04630454,42186,Customer,1988,1
1215,41:04.2,01:19.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3267,Morris Canal,40.71241882,-74.03852552,44316,Subscriber,1974,1
148,49:43.7,52:11.7,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42585,Subscriber,1989,1
252,52:11.3,56:24.2,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,44989,Subscriber,1962,2
144,54:54.6,57:19.4,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,44358,Subscriber,1988,1
913,56:12.4,11:26.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42452,Subscriber,1971,2
1400,57:33.3,20:53.8,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,45341,Subscriber,1985,1
282,01:21.2,06:04.1,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42444,Subscriber,1991,2
582,02:02.0,11:44.8,3276,Marin Light Rail,40.71458404,-74.04281706,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,45231,Subscriber,1993,1
389,12:51.8,19:21.2,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42370,Subscriber,1956,1
102,15:52.5,17:34.5,3279,Dixon Mills,40.72163014,-74.04996783,3483,Montgomery St,40.71942,-74.05099,44937,Subscriber,1977,1
410,16:31.7,23:22.6,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,45256,Subscriber,1985,1
304,24:34.6,29:38.7,3276,Marin Light Rail,40.71458404,-74.04281706,3483,Montgomery St,40.71942,-74.05099,45713,Subscriber,1992,1
